timestamp,temperature,humidity,wind_speed,pressure,pm25,pm10,co,no2,o3,aqi
2026-02-08 19:00:00,20.35,89.69294,9.761578,1013.4741,33.5,46.9,526.0,33.6,45.0,37.92
2026-02-08 20:00:00,20.15,88.838524,8.951267,1013.2736,32.4,46.8,419.0,27.4,49.0,37.02
2026-02-08 21:00:00,20.0,88.54785,7.989242,1012.97327,32.1,48.5,336.0,22.2,51.0,36.73
2026-02-08 22:00:00,19.55,90.1991,8.43699,1012.5723,32.8,53.6,260.0,17.4,53.0,37.68
2026-02-08 23:00:00,19.4,90.47284,7.289445,1011.9724,32.5,55.3,209.0,13.6,54.0,37.45
2026-02-09 00:00:00,18.65,93.61844,4.3573384,1011.87036,34.6,61.2,257.0,14.0,50.0,39.14
2026-02-09 01:00:00,18.75,92.74196,4.8965297,1011.8707,34.8,60.5,522.0,21.5,40.0,38.72
2026-02-09 02:00:00,18.8,91.58149,5.414979,1012.5704,38.8,65.7,887.0,31.4,27.0,41.3
2026-02-09 03:00:00,19.5,87.39624,7.596341,1013.37164,47.6,75.0,1071.0,35.9,24.0,47.78
2026-02-09 04:00:00,21.55,78.24292,7.2044983,1014.0768,46.6,77.1,891.0,30.0,41.0,49.37
2026-02-09 05:00:00,23.55,61.41637,12.108261,1014.782,37.4,79.2,531.0,18.7,67.0,47.4
2026-02-09 06:00:00,24.95,55.042286,14.404499,1014.6858,34.1,74.7,260.0,9.7,89.0,46.8
2026-02-09 07:00:00,25.4,53.759243,15.661035,1014.2871,31.2,67.5,196.0,6.0,100.0,45.0
2026-02-09 08:00:00,25.55,53.282288,16.036171,1013.48846,28.4,64.3,221.0,4.5,106.0,43.64
2026-02-09 09:00:00,25.65,52.123352,16.248924,1012.4895,26.2,60.3,254.0,4.2,107.0,41.84
2026-02-09 10:00:00,25.35,53.40256,15.905319,1011.78906,24.7,58.2,263.0,4.0,104.0,40.19
2026-02-09 11:00:00,24.85,56.991436,15.151039,1011.7879,24.4,58.0,281.0,4.8,97.0,39.07
2026-02-09 12:00:00,24.35,61.402637,14.120538,1011.7863,23.9,57.6,317.0,8.1,87.0,37.74
2026-02-09 13:00:00,23.45,68.62195,12.74954,1012.0838,25.8,57.0,397.0,15.7,75.0,37.9
2026-02-09 14:00:00,22.6,74.08986,10.9859,1012.38104,28.9,53.9,495.0,26.1,59.0,38.0
2026-02-09 15:00:00,22.25,77.610886,10.315115,1013.0795,30.9,56.0,554.0,32.7,48.0,38.76
2026-02-09 16:00:00,22.1,79.5611,11.886816,1013.379,31.4,56.2,537.0,32.2,48.0,38.97
2026-02-09 17:00:00,21.9,82.57865,12.503199,1013.3783,31.1,54.6,479.0,28.0,53.0,38.62
2026-02-09 18:00:00,21.85,81.80167,11.833546,1013.4782,30.4,51.7,429.0,23.6,58.0,37.78
2026-02-09 19:00:00,21.65,83.84937,9.9977,1013.2778,29.5,48.5,407.0,19.9,62.0,36.74
2026-02-09 20:00:00,21.3,86.74182,9.178235,1012.77716,28.2,44.8,392.0,16.1,65.0,35.23
2026-02-09 21:00:00,21.15,88.9183,9.114471,1012.4772,26.9,41.4,372.0,13.0,68.0,33.88
2026-02-09 22:00:00,21.0,91.1476,9.208192,1011.97687,25.9,38.6,300.0,10.2,70.0,32.7
2026-02-09 23:00:00,20.85,92.27824,8.581677,1012.1765,25.4,37.7,222.0,8.3,70.0,31.98
2026-02-10 00:00:00,20.05,89.95222,7.327127,1012.47394,24.4,36.0,261.0,8.3,70.0,31.14
2026-02-10 01:00:00,19.65,87.13434,7.247096,1013.07227,25.0,36.9,562.0,16.4,60.0,31.34
2026-02-10 02:00:00,19.75,84.70045,6.1437774,1013.8719,27.5,39.6,980.0,27.2,47.0,32.8
2026-02-10 03:00:00,20.3,82.64599,5.9644947,1014.573,32.7,44.8,1203.0,32.6,43.0,36.65
2026-02-10 04:00:00,21.8,76.57173,3.4152596,1015.2765,32.1,49.4,1036.0,27.3,58.0,38.73
2026-02-10 05:00:00,23.75,67.819695,4.14,1015.98126,30.3,54.8,674.0,16.6,82.0,40.9
2026-02-10 06:00:00,25.0,59.628944,5.0142193,1016.0847,30.3,73.6,392.0,8.2,102.0,46.4
2026-02-10 07:00:00,26.15,51.25677,5.6233797,1015.5884,30.6,84.3,301.0,5.1,112.0,49.72
2026-02-10 08:00:00,26.75,47.90904,7.519175,1014.6907,31.2,93.6,289.0,4.4,119.0,52.83
2026-02-10 09:00:00,26.95,48.73936,9.5535755,1013.8919,32.0,98.3,298.0,4.6,121.0,54.5
2026-02-10 10:00:00,26.3,55.20241,12.346741,1013.4903,32.5,99.7,311.0,4.9,121.0,55.08
2026-02-10 11:00:00,25.6,56.810963,13.466357,1013.6883,32.8,100.1,344.0,6.1,117.0,54.88
2026-02-10 12:00:00,24.6,60.106907,12.9625,1014.18524,39.2,114.1,386.0,10.2,114.0,61.05
2026-02-10 13:00:00,23.9,67.63604,11.226575,1014.68304,36.7,90.1,419.0,19.7,96.0,53.73
2026-02-10 14:00:00,23.0,77.23868,10.464798,1015.7796,38.2,80.8,460.0,33.1,70.0,50.72
2026-02-10 15:00:00,22.5,80.61663,6.8541956,1016.37756,40.6,80.1,550.0,45.1,48.0,50.28
2026-02-10 16:00:00,22.1,83.89976,4.278551,1017.17596,44.6,82.0,759.0,54.4,34.0,51.96
2026-02-10 17:00:00,21.85,85.18884,3.8141315,1017.7747,50.9,86.1,1016.0,62.4,23.0,55.48
2026-02-10 18:00:00,21.1,89.46964,1.9469976,1018.0723,60.3,96.2,1158.0,67.6,16.0,61.93
2026-02-10 19:00:00,21.4,86.481155,5.072041,1017.8735,69.8,105.9,1081.0,69.2,11.0,68.11
2026-02-10 20:00:00,21.05,86.718346,5.4656014,1017.57275,74.7,109.4,888.0,68.0,9.0,70.78
2026-02-10 21:00:00,20.55,88.592964,6.8989563,1017.4712,74.5,99.0,719.0,65.0,11.0,68.45
2026-02-10 22:00:00,20.1,88.27845,7.922045,1017.07025,66.1,83.1,600.0,60.0,17.0,61.22
2026-02-10 23:00:00,19.9,77.751045,8.37532,1017.16986,57.7,70.8,504.0,53.2,26.0,54.89
2026-02-11 00:00:00,19.5,68.49937,7.968939,1017.46826,55.6,65.9,491.0,54.0,26.0,52.98
2026-02-11 01:00:00,19.4,61.258503,9.016185,1018.16736,50.8,58.6,642.0,47.5,37.0,49.8
2026-02-11 02:00:00,19.4,59.070557,9.236298,1019.16656,48.8,55.9,876.0,38.3,52.0,49.12
2026-02-11 03:00:00,19.8,55.369938,9.82114,1019.8673,49.9,56.9,1008.0,29.5,70.0,51.26
2026-02-11 04:00:00,21.7,47.801514,9.432412,1020.5719,51.1,56.8,933.0,21.6,91.0,53.8
2026-02-11 05:00:00,23.65,43.182617,10.63372,1021.07697,47.7,56.2,755.0,14.1,114.0,54.3
2026-02-11 06:00:00,25.4,39.280365,14.169785,1021.2815,44.1,57.0,603.0,8.4,131.0,54.36
2026-02-11 07:00:00,27.2,31.72749,16.10472,1020.48724,39.5,58.9,518.0,5.4,138.0,53.04
2026-02-11 08:00:00,28.2,27.871815,16.50709,1019.19086,34.7,55.2,459.0,4.2,138.0,49.72
2026-02-11 09:00:00,28.9,24.994795,16.1198,1018.0937,31.3,49.0,427.0,3.8,137.0,46.57
2026-02-11 10:00:00,29.25,23.102398,15.472672,1017.3952,28.6,44.2,422.0,3.4,137.0,44.2
2026-02-11 11:00:00,29.15,22.446337,15.2947035,1016.8952,27.4,40.7,445.0,3.8,135.0,42.66
2026-02-11 12:00:00,28.7,23.603975,14.087229,1016.49426,32.5,47.4,501.0,6.8,127.0,45.8
2026-02-11 13:00:00,28.0,26.067272,13.121493,1017.1922,34.9,45.8,623.0,14.6,112.0,45.6
2026-02-11 14:00:00,27.0,30.204548,13.374618,1017.98865,38.6,47.0,778.0,25.2,91.0,46.13
2026-02-11 15:00:00,25.9,35.071262,13.33094,1018.28546,40.4,47.8,875.0,32.3,76.0,46.01
2026-02-11 16:00:00,24.85,39.78458,12.606426,1018.6824,41.4,48.3,868.0,33.0,70.0,45.81
2026-02-11 17:00:00,23.85,43.672146,11.753876,1018.77936,42.1,49.0,804.0,30.2,70.0,45.88
2026-02-11 18:00:00,23.1,46.15061,10.310402,1018.7774,42.8,49.9,728.0,26.4,72.0,46.14
2026-02-11 19:00:00,22.45,47.529297,10.692969,1018.4758,42.7,50.1,645.0,21.9,76.0,46.06
2026-02-11 20:00:00,21.9,48.176228,10.587918,1018.0745,41.3,48.7,551.0,16.4,83.0,45.3
2026-02-11 21:00:00,21.65,47.947853,10.495713,1018.0739,39.2,46.4,482.0,12.0,88.0,43.88
2026-02-11 22:00:00,21.2,48.795826,10.472536,1017.87286,37.4,44.2,435.0,8.7,92.0,42.64
2026-02-11 23:00:00,20.5,50.9428,10.484902,1017.57117,35.9,42.8,413.0,6.4,94.0,41.57
2026-02-12 00:00:00,19.7,55.344563,10.390226,1017.7686,36.0,43.0,458.0,7.2,90.0,41.18
2026-02-12 01:00:00,19.3,56.92692,10.094454,1018.06726,35.3,42.4,642.0,12.9,83.0,40.52
2026-02-12 02:00:00,19.0,58.194553,9.418661,1018.7656,36.3,43.4,893.0,20.6,75.0,41.17
2026-02-12 03:00:00,19.15,57.461197,9.511088,1019.3658,39.2,46.0,1038.0,24.9,74.0,43.64
2026-02-12 04:00:00,20.75,51.522427,7.970972,1020.0697,42.0,47.7,978.0,22.6,88.0,47.13
2026-02-12 05:00:00,23.75,42.072178,7.889259,1020.47766,38.0,46.1,812.0,16.9,110.0,47.26
2026-02-12 06:00:00,26.45,33.721832,8.92408,1020.1853,31.4,41.0,659.0,11.8,128.0,44.87
2026-02-12 07:00:00,28.25,24.90746,7.519175,1019.2911,26.2,44.8,553.0,8.5,137.0,43.88
2026-02-12 08:00:00,29.3,20.684153,4.802999,1017.8948,22.8,37.0,462.0,5.9,141.0,40.84
2026-02-12 09:00:00,29.45,20.009508,2.7943513,1016.7962,21.2,32.2,406.0,4.6,143.0,39.18
2026-02-12 10:00:00,29.5,22.536669,7.282774,1015.9969,20.7,30.3,391.0,2.7,145.0,38.57
2026-02-12 11:00:00,29.35,24.269377,9.826088,1014.99744,20.6,29.6,412.0,2.2,143.0,38.0
2026-02-12 12:00:00,28.2,28.445757,12.429127,1014.7943,26.8,38.6,473.0,9.2,133.0,42.45
2026-02-12 13:00:00,26.2,38.089798,12.992458,1014.98883,38.2,48.2,606.0,34.7,100.0,48.95
2026-02-12 14:00:00,24.25,48.33293,10.266314,1015.5833,53.4,62.2,780.0,69.7,54.0,57.7
2026-02-12 15:00:00,23.3,54.983887,7.4672885,1016.2798,56.2,65.0,902.0,94.0,21.0,58.35
2026-02-12 16:00:00,22.7,60.437725,6.090812,1016.77783,60.5,70.5,940.0,97.9,12.0,60.84
2026-02-12 17:00:00,22.15,62.090435,6.6697226,1017.07605,67.8,78.5,927.0,91.3,14.0,65.4
2026-02-12 18:00:00,21.55,66.3021,7.329338,1017.3741,69.6,78.9,873.0,83.5,17.0,65.66
2026-02-12 19:00:00,21.25,69.289375,8.6193495,1016.9736,68.0,75.2,756.0,76.8,16.0,62.96
2026-02-12 20:00:00,20.85,72.62257,9.292255,1016.3731,65.2,71.0,598.0,69.0,14.0,59.25
2026-02-12 21:00:00,20.45,75.15152,9.83268,1015.8722,60.3,65.4,481.0,62.9,13.0,54.62
2026-02-12 22:00:00,20.1,77.286255,9.676569,1015.27167,53.9,58.4,372.0,60.3,12.0,49.48
2026-02-12 23:00:00,19.9,77.751045,7.5685663,1014.47205,47.5,51.9,304.0,59.4,11.0,44.69
2026-02-13 00:00:00,19.0,78.61978,4.542994,1014.4692,38.1,43.1,449.0,53.1,12.0,37.43
2026-02-13 01:00:00,18.55,81.12212,5.2323985,1014.5678,39.3,44.8,1047.0,50.0,7.0,37.16
2026-02-13 02:00:00,17.85,86.13611,2.4149535,1015.06555,44.6,50.6,1859.0,45.7,1.0,39.42
2026-02-13 03:00:00,18.05,83.170395,2.5264204,1015.66565,58.6,64.3,2339.0,41.9,8.0,49.64
2026-02-13 04:00:00,20.35,72.766655,1.3708391,1016.4717,73.8,77.5,2181.0,39.9,37.0,63.94
2026-02-13 05:00:00,23.0,64.10273,0.25455844,1016.8787,46.0,57.2,1690.0,38.4,78.0,51.9
2026-02-13 06:00:00,25.15,54.56489,2.9301877,1016.9843,43.4,65.0,1245.0,35.0,116.0,57.35
2026-02-13 07:00:00,26.7,49.461346,5.9834766,1016.28937,44.1,72.4,961.0,27.3,149.0,62.98
2026-02-13 08:00:00,27.05,53.832863,10.6261,1015.29114,44.9,74.5,721.0,17.6,178.0,66.69
2026-02-13 09:00:00,27.0,52.8048,13.104198,1014.4914,46.7,74.0,552.0,11.2,193.0,68.78
2026-02-13 10:00:00,26.95,48.116985,12.791403,1014.09174,45.5,69.2,473.0,9.6,186.0,65.93
2026-02-13 11:00:00,26.65,48.0369,12.594856,1013.79095,42.1,63.3,464.0,11.1,165.0,60.12
2026-02-13 12:00:00,25.75,51.98188,12.181625,1013.3888,26.8,36.3,495.0,15.7,137.0,43.56
2026-02-13 13:00:00,24.45,62.805412,10.644379,1013.48517,26.2,35.5,576.0,25.6,109.0,40.39
2026-02-13 14:00:00,23.05,73.93325,9.087772,1013.68134,28.3,38.4,697.0,39.2,72.0,38.51
2026-02-13 15:00:00,22.3,79.58874,7.7420926,1014.37885,30.0,41.9,796.0,48.0,44.0,37.18
2026-02-13 16:00:00,21.8,80.77699,6.9480934,1014.87683,29.7,42.6,870.0,48.0,37.0,36.12
2026-02-13 17:00:00,21.45,80.73102,6.5248446,1015.07574,29.2,42.1,921.0,43.3,40.0,35.52
2026-02-13 18:00:00,20.85,82.19266,5.983477,1015.2739,29.0,40.7,896.0,38.0,44.0,34.94
2026-02-13 19:00:00,20.7,82.69399,7.889258,1014.9738,28.3,38.4,726.0,32.9,47.0,33.81
2026-02-13 20:00:00,20.35,82.91353,8.217153,1014.27344,26.1,34.5,479.0,27.2,52.0,31.83
2026-02-13 21:00:00,20.05,81.31656,7.282774,1013.7729,23.3,30.0,304.0,22.3,55.0,29.24
2026-02-13 22:00:00,19.55,83.877045,6.114703,1013.47156,21.0,26.4,213.0,17.5,57.0,26.96
2026-02-13 23:00:00,18.9,88.17704,5.369916,1013.3701,19.3,23.8,193.0,13.5,58.0,25.14
2026-02-14 00:00:00,17.85,92.399605,4.0249224,1013.36694,21.6,28.2,360.0,15.7,51.0,26.44
2026-02-14 01:00:00,17.5,94.7608,5.2478566,1013.56586,23.7,30.4,923.0,25.1,37.0,27.24
2026-02-14 02:00:00,16.9,97.18271,4.175069,1014.5634,30.0,37.0,1671.0,37.7,20.0,31.06
2026-02-14 03:00:00,16.85,96.872826,2.5071096,1015.26245,44.5,50.9,2089.0,44.9,15.0,41.42
2026-02-14 04:00:00,19.45,87.11596,0.6489992,1015.96954,41.0,45.5,1867.0,41.8,35.0,41.12
2026-02-14 05:00:00,22.25,81.08871,1.2727921,1016.47675,30.7,39.1,1314.0,33.3,67.0,38.22
2026-02-14 06:00:00,24.55,69.70401,4.829907,1016.2833,26.4,34.9,841.0,25.1,96.0,38.34
2026-02-14 07:00:00,26.15,61.61553,7.689603,1015.7882,22.7,29.3,589.0,18.6,117.0,37.55
2026-02-14 08:00:00,27.0,55.37564,9.67657,1014.79114,21.4,27.4,417.0,12.5,134.0,38.16
2026-02-14 09:00:00,27.45,50.136337,10.735306,1014.0931,20.8,26.7,312.0,8.8,142.0,38.36
2026-02-14 10:00:00,27.5,48.263474,11.679212,1013.3936,20.2,26.0,279.0,7.7,139.0,37.3
2026-02-14 11:00:00,27.0,50.66218,11.592895,1012.8927,19.0,24.6,314.0,9.1,127.0,34.84
2026-02-14 12:00:00,25.65,58.47043,10.365251,1012.78925,17.9,21.5,388.0,13.9,115.0,32.58
2026-02-14 13:00:00,24.25,66.43883,9.444426,1012.7855,19.8,25.4,524.0,25.2,91.0,32.41
2026-02-14 14:00:00,22.85,75.77891,8.149847,1013.18097,25.2,31.1,700.0,40.6,57.0,33.46
2026-02-14 15:00:00,22.0,84.41274,5.9427266,1013.87823,27.6,34.7,820.0,51.4,32.0,33.25
2026-02-14 16:00:00,21.45,90.05315,6.544677,1014.3763,28.6,36.9,849.0,53.8,24.0,33.35
2026-02-14 17:00:00,20.9,93.72352,6.1305785,1014.4746,29.5,39.0,822.0,51.7,24.0,33.9
2026-02-14 18:00:00,20.3,95.164246,5.1165614,1014.77277,30.3,40.5,749.0,47.6,27.0,34.44
2026-02-14 19:00:00,20.15,95.45528,6.638072,1014.2728,30.5,41.9,602.0,41.6,30.0,34.37
2026-02-14 20:00:00,19.9,96.64287,8.320986,1013.9725,28.9,41.2,409.0,33.7,36.0,33.14
2026-02-14 21:00:00,19.65,97.24062,8.574123,1013.77167,27.9,40.5,268.0,26.6,40.0,32.04
2026-02-14 22:00:00,19.7,99.073006,8.714677,1013.47217,28.2,40.4,189.0,20.2,43.0,31.66
2026-02-14 23:00:00,19.75,99.69027,7.731623,1013.27234,30.0,42.3,163.0,14.6,44.0,32.25
2026-02-15 00:00:00,19.4,97.539246,4.8899083,1013.4712,34.0,48.7,257.0,15.5,38.0,34.77
2026-02-15 01:00:00,19.05,98.14451,3.7585104,1013.7701,38.2,54.2,602.0,24.1,27.0,37.6
2026-02-15 02:00:00,18.6,99.37597,3.4576871,1014.3683,46.1,65.4,1067.0,35.5,12.0,43.26
2026-02-15 03:00:00,18.6,99.06525,2.8001428,1014.9678,61.2,84.1,1329.0,41.6,10.0,55.16
2026-02-15 04:00:00,19.2,98.14657,2.657668,1015.46893,46.0,73.3,1194.0,37.4,31.0,47.92
2026-02-15 05:00:00,21.2,87.547966,4.327493,1016.1742,36.8,69.8,855.0,27.9,63.0,46.0
2026-02-15 06:00:00,23.65,74.9652,4.942631,1015.8811,33.6,65.4,572.0,19.5,92.0,46.6
2026-02-15 07:00:00,25.65,64.87513,6.384293,1015.4871,30.3,59.3,437.0,14.1,112.0,45.92
2026-02-15 08:00:00,26.7,60.40131,9.473541,1014.59076,27.8,54.0,358.0,9.9,128.0,45.38
2026-02-15 09:00:00,26.85,59.870556,11.583108,1013.5918,26.4,50.6,313.0,7.4,136.0,44.83
2026-02-15 10:00:00,26.55,60.36692,12.007498,1012.79156,25.4,49.0,306.0,6.4,132.0,43.26
2026-02-15 11:00:00,25.9,62.533733,11.778658,1011.9905,24.1,47.0,333.0,7.1,119.0,40.37
2026-02-15 12:00:00,24.35,69.66594,10.944532,1012.0861,23.6,45.1,367.0,11.4,106.0,38.43
2026-02-15 13:00:00,23.25,77.03583,10.158444,1011.9833,25.2,47.4,399.0,20.2,87.0,38.16
2026-02-15 14:00:00,22.45,82.1317,8.723967,1011.9811,30.2,50.2,437.0,32.4,61.0,39.15
2026-02-15 15:00:00,22.1,84.68656,7.9932976,1012.47974,33.2,54.2,477.0,41.9,41.0,39.88
2026-02-15 16:00:00,21.8,86.51925,7.5685663,1012.8785,35.2,56.3,528.0,46.5,32.0,40.63
2026-02-15 17:00:00,21.45,88.391,6.8423676,1013.07733,36.9,58.0,581.0,48.5,28.0,41.52
2026-02-15 18:00:00,21.25,90.88128,6.6697226,1012.8769,38.5,59.4,609.0,48.5,27.0,42.46
2026-02-15 19:00:00,21.25,90.59967,7.3799996,1012.57715,43.4,67.5,598.0,46.3,27.0,46.2
2026-02-15 20:00:00,21.0,91.1476,6.482499,1012.17676,46.2,70.8,562.0,42.1,30.0,48.08
2026-02-15 21:00:00,20.8,91.13474,6.310277,1011.57666,45.4,69.8,511.0,37.4,33.0,47.22
2026-02-15 22:00:00,20.7,91.12832,5.9399996,1010.9771,43.4,66.8,410.0,31.2,37.0,45.29
2026-02-15 23:00:00,20.75,90.56564,5.950899,1010.7772,41.4,63.8,295.0,24.5,42.0,43.44
2026-02-16 00:00:00,20.4,89.69667,6.7205353,1010.6764,40.0,63.6,283.0,20.4,45.0,42.53
2026-02-16 01:00:00,20.5,87.211945,8.049845,1010.9765,38.1,60.3,499.0,24.2,43.0,41.19
2026-02-16 02:00:00,20.5,85.58451,7.42159,1011.4761,37.4,58.2,817.0,29.2,40.0,40.72
2026-02-16 03:00:00,21.05,83.519264,7.2403865,1011.97723,40.6,63.1,981.0,30.5,44.0,44.1
2026-02-16 04:00:00,22.65,75.746994,8.669949,1012.4813,35.9,60.5,827.0,24.8,60.0,42.77
2026-02-16 05:00:00,23.7,69.105156,9.567131,1012.6839,30.6,60.1,518.0,15.4,82.0,41.93
2026-02-16 06:00:00,24.65,62.452995,11.019764,1012.7864,29.2,59.6,283.0,8.1,100.0,42.74
2026-02-16 07:00:00,25.3,58.946274,13.33094,1012.08887,28.7,57.5,218.0,5.2,110.0,43.13
2026-02-16 08:00:00,25.55,57.70918,15.053425,1011.2902,27.6,54.2,226.0,4.3,116.0,42.68
2026-02-16 09:00:00,25.4,58.041027,15.137133,1009.99054,26.4,50.6,246.0,4.2,117.0,41.5
2026-02-16 10:00:00,25.15,57.42956,14.81259,1009.0907,24.8,47.0,256.0,4.2,113.0,39.38
2026-02-16 11:00:00,24.85,57.909172,14.336861,1008.49054,23.5,44.0,278.0,4.9,103.0,36.74
2026-02-16 12:00:00,23.95,64.30833,12.979984,1008.1883,20.6,36.7,311.0,7.8,96.0,33.21
2026-02-16 13:00:00,23.15,68.9984,12.5807,1008.0861,20.1,34.2,365.0,13.7,85.0,31.7
2026-02-16 14:00:00,22.65,72.25274,11.4862,1008.48456,21.7,31.7,431.0,21.9,69.0,30.82
2026-02-16 15:00:00,22.4,74.5245,10.742848,1009.683,22.9,32.1,484.0,29.3,56.0,30.66
2026-02-16 16:00:00,22.15,76.38532,8.227004,1010.3815,24.0,32.4,517.0,35.5,47.0,30.86
2026-02-16 17:00:00,21.85,78.53331,8.557102,1010.48065,25.7,33.1,537.0,40.8,40.0,31.59
2026-02-16 18:00:00,21.65,80.000114,10.853866,1010.8797,27.5,34.6,544.0,42.9,36.0,32.5
2026-02-16 19:00:00,21.65,79.74912,10.446206,1011.0796,28.0,34.8,523.0,39.8,37.0,32.48
2026-02-16 20:00:00,21.4,81.74537,9.979859,1010.3795,25.9,32.5,489.0,33.6,42.0,30.79
2026-02-16 21:00:00,21.1,84.31464,7.5170207,1009.9789,23.0,29.5,483.0,28.1,46.0,28.52
2026-02-16 22:00:00,20.7,86.143585,4.846648,1009.67816,21.5,28.1,512.0,23.9,48.0,27.16
2026-02-16 23:00:00,20.45,87.48135,5.3699164,1009.37744,22.8,30.4,569.0,20.5,49.0,27.9
2026-02-17 00:00:00,19.85,88.53551,0.25455844,1009.3759,19.8,29.9,678.0,14.8,52.0,25.9
2026-02-17 01:00:00,20.15,86.90632,2.7534704,1009.6766,24.3,36.8,917.0,27.0,38.0,29.26
2026-02-17 02:00:00,19.75,88.80636,5.2939587,1010.3747,34.5,48.5,1209.0,43.4,20.0,36.46
2026-02-17 03:00:00,19.8,87.97579,6.379216,1011.17444,51.1,64.0,1344.0,51.6,15.0,48.34
2026-02-17 04:00:00,21.0,81.95273,4.8633323,1011.877,49.8,61.7,1183.0,44.0,35.0,49.09
2026-02-17 05:00:00,22.6,72.47232,4.4565907,1012.48096,30.4,51.7,865.0,28.3,69.0,40.14
2026-02-17 06:00:00,23.05,66.190575,5.2939587,1013.1817,28.2,59.8,599.0,15.5,99.0,43.24
2026-02-17 07:00:00,24.35,57.788834,5.2478566,1012.88544,29.7,68.9,455.0,9.9,120.0,48.12
2026-02-17 08:00:00,25.05,55.067284,7.0911775,1011.988,33.3,84.1,364.0,7.3,138.0,55.27
2026-02-17 09:00:00,25.1,54.72763,8.6867485,1011.2889,32.8,80.3,327.0,6.0,148.0,55.56
2026-02-17 10:00:00,24.25,57.579742,6.114703,1010.98694,31.9,77.8,318.0,4.9,151.0,54.9
2026-02-17 11:00:00,24.25,56.299458,8.714677,1010.48737,30.4,72.9,362.0,5.2,146.0,52.46
2026-02-17 12:00:00,23.1,65.99068,7.8954163,1010.7839,30.0,70.5,537.0,9.2,141.0,51.63
2026-02-17 13:00:00,22.35,72.42792,7.570707,1011.0815,31.2,70.5,990.0,18.2,117.0,49.98
2026-02-17 14:00:00,21.65,77.27682,6.6185193,1011.77893,31.5,55.6,1574.0,30.7,84.0,44.07
2026-02-17 15:00:00,21.25,80.70468,3.7799997,1012.4772,30.6,48.5,1923.0,41.1,57.0,39.72
2026-02-17 16:00:00,21.35,78.957634,1.8792552,1013.07697,31.1,46.8,1840.0,48.5,41.0,38.34
2026-02-17 17:00:00,21.25,80.19799,2.0991426,1012.8769,33.4,48.2,1522.0,53.8,31.0,39.06
2026-02-17 18:00:00,20.5,80.35063,2.5264204,1013.2746,35.6,49.8,1190.0,53.7,30.0,40.31
2026-02-17 19:00:00,20.7,70.078354,6.193674,1013.2752,36.4,50.5,882.0,44.5,43.0,41.43
2026-02-17 20:00:00,19.9,64.67725,7.4867883,1013.07324,35.3,49.4,561.0,30.0,64.0,41.63
2026-02-17 21:00:00,19.2,64.736916,9.016185,1012.67126,32.8,46.4,335.0,18.0,82.0,40.68
2026-02-17 22:00:00,18.8,65.50622,9.236298,1012.47046,29.5,43.8,246.0,11.1,91.0,38.82
2026-02-17 23:00:00,18.55,65.88504,8.6193495,1012.56946,26.9,42.4,251.0,6.8,96.0,37.35
2026-02-18 00:00:00,18.1,67.10435,9.391102,1012.66815,25.9,43.5,332.0,5.6,97.0,37.04
2026-02-18 01:00:00,17.7,68.13706,9.531505,1013.3666,26.6,43.8,547.0,11.6,91.0,37.45
2026-02-18 02:00:00,17.5,68.32181,8.37532,1014.16534,28.8,45.1,838.0,19.6,82.0,38.66
2026-02-18 03:00:00,17.85,66.831345,7.555712,1014.36615,32.4,47.8,1013.0,23.9,82.0,41.64
2026-02-18 04:00:00,19.65,59.719925,5.318383,1014.9707,33.6,50.6,962.0,20.9,97.0,44.6
2026-02-18 05:00:00,21.9,51.31377,5.00128,1015.47656,34.9,56.7,795.0,14.1,119.0,48.76
2026-02-18 06:00:00,24.0,46.24435,4.6730714,1015.1826,36.1,60.3,651.0,8.5,137.0,51.94
2026-02-18 07:00:00,25.55,38.931866,3.1072817,1014.2878,32.0,57.7,577.0,5.9,145.0,50.18
2026-02-18 08:00:00,26.45,35.82059,4.0249224,1013.49066,28.8,53.2,526.0,4.5,147.0,47.76
2026-02-18 09:00:00,26.55,39.99711,10.233123,1012.4918,27.9,51.3,493.0,4.1,148.0,47.02
2026-02-18 10:00:00,25.8,47.654324,15.283048,1011.7904,28.0,50.4,466.0,3.0,150.0,47.03
2026-02-18 11:00:00,24.75,45.54287,16.285772,1011.4878,28.3,49.7,456.0,3.0,151.0,47.19
2026-02-18 12:00:00,24.75,45.99401,15.151039,1010.98816,22.6,36.3,496.0,8.3,139.0,40.66
2026-02-18 13:00:00,23.75,47.72478,12.601285,1011.385,24.9,38.4,628.0,26.7,111.0,40.79
2026-02-18 14:00:00,22.95,52.614304,10.874741,1012.382,33.5,42.8,809.0,52.0,72.0,43.91
2026-02-18 15:00:00,22.5,59.422638,9.567131,1013.1801,38.3,46.2,942.0,70.7,42.0,45.3
2026-02-18 16:00:00,22.05,64.10154,7.9383874,1013.87823,41.7,49.1,996.0,77.8,29.0,46.69
2026-02-18 17:00:00,21.55,66.08912,8.951267,1014.1767,44.9,52.5,1002.0,78.3,25.0,48.44
2026-02-18 18:00:00,21.15,69.93966,6.1437774,1014.17584,46.3,53.8,952.0,74.1,27.0,49.08
2026-02-18 19:00:00,21.15,68.16624,6.4096174,1014.17584,43.2,50.3,812.0,63.9,34.0,46.34
2026-02-18 20:00:00,20.7,69.62897,7.3997297,1013.9747,37.3,44.9,616.0,49.0,47.0,42.03
2026-02-18 21:00:00,20.2,67.975365,8.6193495,1014.07306,31.4,42.7,465.0,35.5,59.0,38.42
